Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guatemala,GTM,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072161,3166989,3266357,3365505,3464549,3566441,3666113,3772490,3885815,4000434,4118195,4234323,4358791,4484110,4617954,4720723,4825217,4931026,5037761,5145327,5253574,5486770,5980602,5682211,5883588,6022488,6184488,6364813,6472399,6481136,6403877,6642741,6884303
Guatemala,GTM,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.37,46.91,50.17,44.92,38.66,42.62,,,,,,,
Guatemala,GTM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.287,62.328,62.423,62.482,62.548,62.655,62.678,62.764,62.877,62.94,62.99,62.985,63.051,63.067,63.11,62.673,62.235,61.794,61.351,60.906,60.46,61.4,65.12,60.22,60.73,60.6,60.69,60.94,60.5,59.17,57.104,57.886,58.666
Guatemala,GTM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.56975271,45.73189164,46.02067274,46.20643151,46.45245322,46.87052579,46.9783578,47.34192556,47.83050135,48.16840186,48.44312918,48.60240992,48.94649829,49.13847743,49.46337679,49.81075213,50.18387858,50.58308333,51.01180438,51.47055192,51.96181206,48.00282236,52.28407534,48.66596433,48.5934218,45.97794531,47.81746991,45.98210573,46.03733372,45.23032723,45.13860001,45.07301311,45.73339739
Guatemala,GTM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.24,68.22,,65.74,,,,61.23,63.86,67.59,58.7,60.8,60.62,61.11,61.61,61.16,59.58,,62.64,60.32
Guatemala,GTM,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.34,91.42,,92.91,,,,92.37,93.26,94.4,89.43,88.11,88.79,89.41,88.65,86.84,85.12,,90.35,85.63
Guatemala,GTM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.311,40.473,40.752,40.941,41.158,41.498,41.586,41.874,42.255,42.506,42.711,42.805,43.06,43.187,43.413,43.324,43.246,43.177,43.118,43.069,43.03,41.967,47.327,41.429,41.563,40.199,41.302,40.299,40.11,38.939,37.529,38.044,
Guatemala,GTM,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,,,,,86.83,,,,,,,,,80.27,,,,,69.49,76.42,81.33,73.53,,,,74.39,,83.75,,82.29,,,,,73.39,,,,,76.78,,,,82,76.79,,79.58,,,,69.13,71.09,77.11,68.43,71.18,72.68,71.9,74.53,73.05,71.71,,74.84,71.12
Guatemala,GTM,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,31.3,,28.4,,,,,,23.93864392,,25.62519,38.97100587,,,,,,,
Guatemala,GTM,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0880178,,23.61002,41.82898434,,,,,,,
Guatemala,GTM,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.34003129,,73.55624,62.1568528,,,,,,,
Guatemala,GTM,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,23.1,,24.5,,,,,,26.6,,14.6219,10.03780301,,,,,,,
Guatemala,GTM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.03564,64.43518,63.81599,63.16672,62.54381,61.90806,61.31651,60.77634,59.9325,59.08963,58.8722,58.44677,62.52098,66.38547,65.33804,64.30605,63.82445,63.29644,62.81784,62.29791,64.80649,72.21658,76.53268,71.78944,72.65224,72.37591,72.85857,70.87657,72.94778,69.93085,67.05757,
Guatemala,GTM,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,2.39,,0.82,2.26191504,,,,,,,
Guatemala,GTM,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.7,,7.26,,,,,,5.35,,8.05,6.895262478,,,,,,,
Guatemala,GTM,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90055,22.16112,22.48737,22.85456,23.12382,23.46435,23.7328,23.9699,23.87504,23.77023,23.75599,23.92073,23.32931,20.08603,20.38321,20.59362,21.37868,22.23024,23.14451,23.99754,20.82603,15.45543,14.02258,17.19893,17.67293,18.44139,17.13606,17.85054,16.02582,18.39019,20.85653,
Guatemala,GTM,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13917,13.10903,13.08439,13.04933,12.93424,12.91301,12.94707,13.19021,14.14922,15.09606,17.20691,19.24084,21.27401,17.09405,18.76787,20.42797,19.47299,18.60645,17.88698,17.08467,12.79362,17.80327,12.15646,13.12275,12.29186,11.48612,11.97812,12.13192,11.18603,11.0582,10.9015,
Guatemala,GTM,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93443,50.96452,50.98674,51.02291,51.13598,51.13301,51.17128,51.25,50.74622,50.13554,49.21462,48.35931,47.35699,47.95855,49.75347,51.64037,52.15156,52.59441,52.7893,53.03418,56.99314,52.75568,56.47754,59.2725,60.32183,62.35329,59.54314,59.41916,63.43921,63.11627,63.90879,
Guatemala,GTM,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.41513,40.33811,40.29158,40.24009,40.09995,40.12334,40.0616,39.85479,40.80395,41.93546,41.78291,41.55709,41.28922,42.240441,40.489768,38.579972,38.487411,38.418949,38.51806,38.58242,38.53016,38.29663,37.182316,33.520534,32.591832,29.245496,32.805124,33.889282,29.761445,30.478259,29.822115,
Guatemala,GTM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.013,84.025,84.006,83.973,83.904,83.843,83.78,83.66,83.522,83.42,83.288,83.201,83.076,82.725,81.885,81.08,80.237,79.283,78.317,77.476,81.256,84.068,79.436,80.405,82.022,80.982,82.523,81.828,80.635,76.972,78.439,79.406
Guatemala,GTM,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,46.6,,32.6,,,,33.2,60.7,35.6,29.4,35.4,34.6,39.2,34.5,37.8,39.4,,48,37.6
Guatemala,GTM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.369382,3.379917,3.37802,3.367879,3.368175,3.351959,3.358196,3.425252,3.307087,3.185656,3.898825,4.642631,5.559742,4.799182,4.301157,3.85155,3.610663,3.382228,3.182765,2.982689,2.356531,2.78875,2.742029,2.960634,2.746611,3.082276,2.801212,2.680576,2.79701,2.629327,2.619487,
Guatemala,GTM,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.16,52.09,,,,,,48.28,49.25,55.18,47.04,48.59,49.26,49.53,49.84,49.92,49.06,,52.88,48.21
Guatemala,GTM,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.86,32.04,,,,,,31.13,30.64,37.17,30.59,30.12,28.29,31.03,28.67,31.03,30.49,,34.5,30.71
Guatemala,GTM,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.66,,,,,,67.08,,64.88,58.91747963,,,,,,,
Guatemala,GTM,"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51658046,6.200564015,4.99,4.740397849,4.699675537,5.294361672,4.988644645,5.240115151,3.993596,3.942211,,
Guatemala,GTM,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299,,,,,,,,
Guatemala,GTM,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.65,,,,,,,,
Guatemala,GTM,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,,,29.9,,,,,,,,,12.1,,8.8,,,,,,10,,,,,,,,8.8,,,,,,,,
Guatemala,GTM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,,,37,,,,,,,,,14,,9.6,,,,,,11.7,,,,,,,,9.5,,,,,,,,
Guatemala,GTM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7,,,46.8,,,,,,,,,,,43.9,,,,,,43.2,,,,,,,,38.1,,,,,,,,
Guatemala,GTM,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,5.7,,,,,,,,,,,7.4,,,,,,7,,,,,,,,8.6,,,,,,,,
Guatemala,GTM,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4089322,194.8740417,198.4337163,205.2891631,208.8735132,220.8945365,239.2764875,247.2757032,240.5115982,234.7434762,239.0620744,240.4031111,250.8971911,228.9950476,247.2320675,266.8122077,271.8230396,268.2283644,295.6637771,303.2396976,313.0270088,,
Guatemala,GTM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.53886313,32.54211022,34.6844367,37.4835329,39.34486246,40.3758928,48.23907516,50.61533682,59.1521705,60.19025471,58.82977289,63.75641026,66.84034829,76.10834111,82.3934215,88.53913845,92.75386674,95.05458851,95.69246233,107.0326991,110.6632898,,
Guatemala,GTM,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.337398264,5.960968247,6.87614264,8.62811946,10.69991277,8.259386717,12.77130345,11.99241781,9.017481324,15.33856704,10.80655631,13.29480071,17.27712093,11.01783296,12.41395162,8.032308188,7.985398212,5.362638586,8.650342986,4.69661756,5.511088062,,
Guatemala,GTM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3463974,99.68914795,107.2444,112.980011,121.7346649,131.9634552,148.5431976,158.3769379,175.1161499,168.8553314,174.7947388,190.7144928,200.3355408,198.3376617,216.795044,233.4156647,246.1173096,265.1839905,265.747345,278.5489807,289.1265564,,
Guatemala,GTM,Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44,,,,,,,,,,,7.88,,,15.78,,,,,,,,
Guatemala,GTM,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,,,,,,,,,,,9.36,,,11.45,,,,,,,,
Guatemala,GTM,Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBPR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14,,,,,,,,,,,6.86,,,13.24,,,,,,,,
Guatemala,GTM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,79,80,80,80,80,80,80,80,80,81,81,81,81,81,81,82,82,82,63,65,
Guatemala,GTM,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,1,1.3,,0.7,,,,,,,0.2,,,,,,0.1,,,,,,0,
Guatemala,GTM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,,
Guatemala,GTM,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.8,3.9,3.9,4,4,3.9,3.5,3.3,3.5,3.2,3,2.9,2.9,2.9,2.9,2.8,2.7,2.6,2.6,,,
Guatemala,GTM,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1,,,,,,,,54,,,,51.5,51,,54.2,,,,,,,51.6,,,,,,46.1,,,,,,44.9,
Guatemala,GTM,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.7,1.7,1.9,2.1,2.7,2.8,2.3,2.5,2.8,2.8,2.9,2.8,2.7,2.6,2.5,2.4,2.3,2.3,2.3,,,
Guatemala,GTM,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.1,6,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5.1,5,4.9,4.8,4.8,4.7,4.7,4.7,4.7,4.8,4.8
Guatemala,GTM,"International migrant stock, total",SM.POP.TOTL,43309,,,,,47677,,,,,40772,,,,,38201,,,,,42021,,,,,81584,,,,,264257,,,,,156188,,,,,48119,,,,,57252,,,,,66384,,,,,76352,,,,,,,
Guatemala,GTM,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.83,,,,,,15.67,,29.17,23.77600771,,,,,,,
Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,2.15,2.27,,,,,2.4,,1.94,,,,,,,,,,,,,,2.81,2.97,,1.9,,,,3.5,4.13,2.76,3.02,2.72,2.51,2.58,2.46,2.28,2.19,,2.17,3.05
Guatemala,GTM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,2.09,2.22,,,,,4.17,,3.08,,,,,,,,,,,,,,3.39,3.38,,2.47,,,,3.83,6.61,3.44,3.64,3.37,3.53,3.45,3.5,2.8,2.91,,2.84,4.54
Guatemala,GTM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38,8.95,,3.72,,,,4.65,7.87,7.07,6.05,5.9,6.38,5.96,5.47,5.18,4.57,,4.08,6.54
Guatemala,GTM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,4.21,,2.25,,,,4.41,3.19,2.96,3.63,3.23,2.58,2.75,2.66,2.32,2.15,,2.32,1.85
Guatemala,GTM,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.64,7.29,,0.88,,,,,,6.9,2.73,3.62,1.53,2.18,4.15,4.02,4.32,,3.38,5.25
Guatemala,GTM,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,4.56,,2.7,,,,4.71,4.5,3.77,5.49,4.58,3.83,4.45,3.72,3.78,4.04,,3.05,4.52
Guatemala,GTM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.88761917,32.0185198,32.21099225,32.35116275,32.51150438,32.74283803,32.8231563,33.01734398,33.26177391,33.43054779,33.56686607,33.6476693,33.81059106,33.90291496,34.05581779,34.21687737,34.38790421,34.57059444,34.76526576,34.97260718,35.19122411,33.40626635,35.33214549,33.70877991,33.67224218,32.44413272,33.30503673,32.43622397,32.45742421,32.06465657,32.02364755,32.00836823,32.33827738
Guatemala,GTM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,76.15,,80.52,,,,81.03,71.03,80.09,74.67,72.14,76.41,72.5,73.05,73.61,71.62,,75.97,71.44
Guatemala,GTM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,52.78,,,,,,,,,50.82,,,,,49.4,50.65,52.26,48.4,,,,49.87,,57.74,,57.67,,,,,49.85,,,,,48.37,65.4,,67.2,67.78,63.11,,66.15,,,,60.46,61.4,65.12,60.22,60.73,60.6,60.69,60.94,60.5,59.17,,62.94,60.24
Guatemala,GTM,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,,,,,14.11803065,,,,,,,,,16.20238772,,,,,16.29919393,16.36973623,16.00536493,16.3681651,,,,16.50246305,,30.45404208,,31.59884367,,,,,21.86755598,,,,,31.59325721,51.87713311,,52.79642058,54.31141091,49.46399441,,53.68504472,,,,51.96139092,48.0033377,52.28420569,48.66626433,48.59264583,45.97728348,47.81675018,45.98240469,46.03791358,45.23069567,,50.49666939,50.16306317
Guatemala,GTM,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.61,83.8,,83.13,,,,79.83,80.53,84.48,76.84,79.43,80.44,80.4,82.46,82.33,80.96,,83.57,80.46
Guatemala,GTM,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01,71.44,,75.27,,,,81.95,74.12,78.08,81.97,70.2,80.92,74.74,74.26,76.51,77.4,,77.94,72.93
Guatemala,GTM,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.132,56.08,55.964,55.893,55.813,55.682,55.654,55.549,55.411,55.333,55.272,55.274,55.19,55.166,55.107,54.429,53.75,53.069,52.387,51.704,51.02,53.259,57.925,49.839,51.602,52.23,52.517,52.473,52.41,51.409,48.114,48.728,49.691
Guatemala,GTM,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.995,33.965,34.037,34.064,34.111,34.237,34.139,34.175,34.277,34.301,34.305,34.191,34.197,34.126,34.127,33.941,33.769,33.614,33.474,33.351,33.242,35.462,39.15,32.005,32.668,31.608,33.543,30.919,32.681,31.858,29.566,30.132,30.914
Guatemala,GTM,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,,38.76818,34.44580083,,,,,,,
Guatemala,GTM,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,31.77454,35.05163346,,,,,,,
Guatemala,GTM,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,32.84649,18.78217075,,,,,,,
Guatemala,GTM,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.5,,11.7,,,,,,11.4,,6.323827,4.246331551,,,,,,,
Guatemala,GTM,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72,,,,,,24.51,,25.48,28.49067835,,,,,,,
Guatemala,GTM,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,,,1.5,,0.58,1.408075841,,,,,,,
Guatemala,GTM,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,21.1,,14.96,,,,,,10.77,,13.56,22.94018466,,,,,,,
Guatemala,GTM,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16922.23209,17198.29348,17352.67783,17537.78111,17877.7896,17916.83509,18166.90323,18516.88191,18685.70494,18809.69942,18728.85332,18887.37168,18838.05521,18897.11162,19107.65204,19700.56641,20511.46249,20775.49715,20474.94819,20634.10883,20493.70923,19294.09916,21114.29748,21232.06496,21544.60477,21557.63767,21565.32636,21888.85815,22716.94031,22852.45606,23691.09311,23710.41228
Guatemala,GTM,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.19,,,,,,81.94,,70,73.96207725,,,,,,,
Guatemala,GTM,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.31452,55.3771,55.4246,55.48549,55.62241,55.61889,55.6707,55.79482,54.99786,54.02605,53.30583,52.60757,51.75134,51.81195,54.22145,56.72614,57.19593,57.61739,57.82877,58.06525,58.72025,58.83202,59.82003,63.1809,64.57758,67.29401,64.07972,63.14622,67.01415,66.48276,67.14584,
Guatemala,GTM,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6604,56.58636,56.53127,56.45624,56.26397,56.21212,56.08835,55.92738,55.81897,55.71081,56.55738,57.2307,57.93071,56.51604,56.10717,55.61032,55.06859,54.63923,54.52448,54.33437,44.7509,56.34255,47.68235,45.94321,45.82858,45.04754,47.64174,46.02333,41.81968,42.04936,40.94902,
Guatemala,GTM,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,87,86.76,83.46,,95.85,,,,78.14,81.5,85.06,80.64,81.52,82.84,82.04,83.6,83.22,82.13,,84.04,81.01
Guatemala,GTM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.06557,49.03548,49.01326,48.97709,48.86402,48.86696,48.82872,48.75,49.25378,49.86449,50.78535,51.64069,52.64301,52.04143,50.24653,48.35963,47.84844,47.40557,47.21068,46.96581,43.00686,47.24432,43.52246,40.7275,39.67817,37.64671,40.45687,40.58084,36.56079,36.88373,36.09121,
Guatemala,GTM,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.270392,4.284793,4.283819,4.274422,4.27764,4.257731,4.267706,4.350392,4.198183,4.038486,4.911291,5.8353,6.959437,5.947648,5.288789,4.69389,4.316653,3.963654,3.653136,3.352298,2.749559,2.871325,2.997625,3.298585,2.83057,3.46049,3.115178,2.96449,3.2244,3.038987,3.032027,
Guatemala,GTM,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.312,75.037,74.852,74.607,74.157,74.071,73.769,73.326,73.046,72.838,72.858,72.669,72.639,72.214,71.069,69.951,68.803,67.578,66.352,65.198,67.688,73.458,63.668,66.956,69.645,67.944,70.858,69.024,67.758,62.388,63.57,65.053
